Shipment ID,Sales Person,Product,Country,Date,Amount,Boxes,Order Status
S0000-50207,SP01,P14,G3,23-Jun-23,14141.25,943,Delivered
S0000-50210,SP03,P20,G4,23-Jun-23,6439.5,537,Delivered
S0000-50215,SP03,P05,G1,23-Jun-23,9861.75,705,Delivered
S0000-50218,SP04,P16,G1,23-Jun-23,13374,2675,Delivered
S0000-50220,SP05,P11,G2,23-Jun-23,4230,353,Delivered
S0000-50222,SP05,P17,G1,23-Jun-23,10865.25,1359,Delivered
S0000-50225,SP05,P21,G1,23-Jun-23,3105,195,Delivered
S0000-50226,SP05,P15,G1,23-Jun-23,4288.5,286,Delivered
S0000-50228,SP05,P15,G6,23-Jun-23,4731.75,279,Delivered
S0000-50229,SP06,P07,G5,23-Jun-23,5346,412,Delivered
S0000-50232,SP06,P21,G2,23-Jun-23,6277.5,483,Delivered
S0000-50234,SP06,P19,G2,23-Jun-23,6018.75,241,Delivered
S0000-50239,SP07,P04,G1,23-Jun-23,2252.25,376,Delivered
S0000-50240,SP07,P09,G2,23-Jun-23,6075,320,Delivered
S0000-50244,SP08,P22,G2,23-Jun-23,4963.5,262,Delivered
S0000-50246,SP08,P05,G1,23-Jun-23,5728.5,410,Delivered
S0000-50248,SP08,P18,G6,23-Jun-23,7823.25,326,Delivered
S0000-50253,SP10,P19,G4,23-Jun-23,1773,71,Delivered
S0000-50257,SP10,P02,G1,23-Jun-23,153,8,Delivered
S0000-50261,SP11,P16,G6,23-Jun-23,6054.75,757,Delivered
S0000-50265,SP11,P03,G2,23-Jun-23,5330.25,281,Delivered
S0000-50269,SP11,P15,G5,23-Jun-23,7425,413,Delivered
S0000-50271,SP11,P08,G6,23-Jun-23,7123.5,594,Delivered
S0000-50272,SP12,P14,G1,23-Jun-23,2810.25,201,Delivered
S0000-50274,SP12,P07,G2,23-Jun-23,4070.25,255,Delivered
S0000-50278,SP12,P18,G2,23-Jun-23,6592.5,275,Delivered
S0000-50281,SP13,P04,G2,23-Jun-23,981,164,Delivered
S0000-50284,SP13,P07,G6,23-Jun-23,2830.5,177,Delivered
S0000-50289,SP14,P10,G2,23-Jun-23,5998.5,353,Delivered
S0000-50290,SP14,P21,G3,23-Jun-23,2022.75,135,Delivered
S0000-50292,SP14,P11,G5,23-Jun-23,1797.75,180,Delivered
S0000-50297,SP14,P17,G4,23-Jun-23,19158.75,2129,Delivered
S0000-50300,SP14,P01,G1,23-Jun-23,1235.25,138,Delivered
S0000-50302,SP14,P19,G5,23-Jun-23,3118.5,130,Delivered
S0000-50307,SP14,P01,G6,23-Jun-23,3928.5,437,Delivered
S0000-50308,SP14,P03,G6,23-Jun-23,5733,302,Delivered
S0000-50312,SP14,P18,G1,23-Jun-23,9488.25,396,Delivered
S0000-50317,SP15,P04,G4,23-Jun-23,222.75,28,Delivered
S0000-50322,SP15,P05,G1,23-Jun-23,9600.75,601,Delivered
S0000-50324,SP15,P02,G6,23-Jun-23,846,47,Delivered
S0000-50326,SP16,P10,G2,23-Jun-23,4045.5,253,Delivered
S0000-50331,SP16,P16,G4,23-Jun-23,4734,677,Delivered
S0000-50335,SP16,P18,G3,23-Jun-23,5224.5,201,Delivered
S0000-50340,SP16,P07,G1,23-Jun-23,9299.25,620,Delivered
S0000-50342,SP16,P06,G2,23-Jun-23,2335.5,94,Delivered
S0000-50344,SP16,P03,G5,23-Jun-23,652.5,35,Delivered
S0000-50346,SP16,P01,G3,23-Jun-23,12406.5,1034,Delivered
S0000-50351,SP16,P19,G2,23-Jun-23,461.25,21,Delivered
S0000-50356,SP16,P12,G4,23-Jun-23,339.75,17,Delivered
S0000-50358,SP16,P07,G4,23-Jun-23,2774.25,185,Delivered
S0000-50361,SP16,P09,G1,23-Jun-23,7663.5,404,Delivered
S0000-50364,SP17,P10,G6,23-Jun-23,4268.25,225,Delivered
S0000-50367,SP17,P15,G1,23-Jun-23,483.75,27,Cancelled
S0000-50369,SP17,P21,G5,23-Jun-23,1806.75,139,Delivered
S0000-50373,SP19,P21,G4,23-Jun-23,1820.25,114,Delivered
S0000-50376,SP19,P04,G6,23-Jun-23,9067.5,1134,Delivered
S0000-50381,SP19,P08,G1,23-Jun-23,3433.5,265,Delivered
S0000-50383,SP19,P03,G2,23-Jun-23,7344,432,Delivered
S0000-50384,SP20,P03,G4,23-Jun-23,3782.25,237,Delivered
S0000-50387,SP20,P03,G5,23-Jun-23,5962.5,373,Delivered
S0000-50392,SP20,P14,G5,23-Jun-23,7645.5,450,Delivered
S0000-50394,SP20,P12,G4,23-Jun-23,8100,427,Delivered
S0000-50397,SP20,P22,G4,23-Jun-23,4482,249,Delivered
S0000-50402,SP20,P22,G5,23-Jun-23,8601.75,431,Delivered
S0000-50403,SP20,P17,G2,23-Jun-23,8574.75,1430,Delivered
S0000-50405,SP21,P04,G2,23-Jun-23,10199.25,1275,Delivered
S0000-50408,SP21,P14,G6,23-Jun-23,3519,235,Delivered
S0000-50412,SP21,P06,G3,23-Jun-23,16470,659,Cancelled
S0000-50417,SP21,P15,G6,23-Jun-23,218.25,13,Delivered
S0000-50422,SP22,P06,G2,23-Jun-23,10152,391,Delivered
S0000-50427,SP22,P19,G6,23-Jun-23,1653.75,64,Delivered
S0000-50432,SP22,P19,G2,23-Jun-23,1080,45,Delivered
S0000-50437,SP22,P05,G5,23-Jun-23,11016,787,Delivered
S0000-50442,SP23,P15,G3,23-Jun-23,2956.5,198,Delivered
S0000-50447,SP23,P12,G6,23-Jun-23,1755,88,Delivered
S0000-50450,SP23,P01,G3,23-Jun-23,16116.75,1612,Delivered
S0000-50454,SP23,P11,G4,23-Jun-23,402.75,31,Delivered
S0000-50455,SP23,P16,G1,23-Jun-23,9425.25,1347,Delivered
S0000-50459,SP23,P13,G3,23-Jun-23,11841.75,1481,Delivered
S0000-50462,SP25,P03,G3,23-Jun-23,3406.5,190,Delivered
S0000-50463,SP25,P22,G1,23-Jun-23,4828.5,242,Delivered
S0000-50468,SP25,P22,G5,23-Jun-23,9186.75,541,Delivered
S0000-50469,SP01,P01,G1,26-Jun-23,7067.25,786,Delivered
S0000-50470,SP01,P04,G1,26-Jun-23,8907.75,743,Delivered
S0000-50472,SP02,P15,G2,26-Jun-23,5433.75,320,Delivered
S0000-50473,SP04,P15,G1,26-Jun-23,4536,252,Delivered
S0000-50476,SP05,P19,G5,26-Jun-23,2063.25,86,Delivered
S0000-50481,SP05,P22,G1,26-Jun-23,3102.75,135,Delivered
S0000-50482,SP05,P11,G5,26-Jun-23,2677.5,206,Delivered
S0000-50483,SP05,P21,G4,26-Jun-23,9254.25,772,Delivered
S0000-50488,SP06,P22,G2,26-Jun-23,4452.75,179,Delivered
S0000-50490,SP06,P10,G5,26-Jun-23,10554.75,960,Delivered
S0000-50494,SP06,P03,G4,26-Jun-23,2990.25,187,Delivered
S0000-50497,SP07,P03,G3,26-Jun-23,9978.75,713,Delivered
S0000-50500,SP07,P07,G5,26-Jun-23,1296,69,Delivered
S0000-50503,SP08,P04,G4,26-Jun-23,10500.75,751,Cancelled
S0000-50508,SP08,P05,G4,26-Jun-23,3656.25,229,Delivered
S0000-50509,SP08,P06,G3,26-Jun-23,8185.5,585,Delivered
S0000-50512,SP08,P03,G5,26-Jun-23,1120.5,71,Delivered
S0000-50516,SP09,P19,G1,26-Jun-23,3071.25,134,Delivered
S0000-50520,SP09,P08,G1,26-Jun-23,3759.75,538,Delivered
S0000-50522,SP09,P16,G1,26-Jun-23,5906.25,269,Delivered
S0000-50523,SP10,P05,G5,26-Jun-23,7058.25,416,Delivered
S0000-50525,SP11,P21,G3,26-Jun-23,2900.25,224,Delivered
S0000-50528,SP11,P17,G2,26-Jun-23,6689.25,258,Delivered
S0000-50530,SP13,P01,G5,26-Jun-23,438.75,55,Delivered
S0000-50534,SP13,P13,G5,26-Jun-23,12228.75,1020,Delivered
S0000-50539,SP14,P22,G1,26-Jun-23,5069.25,212,Delivered
S0000-50542,SP14,P16,G6,26-Jun-23,3510,160,Delivered
S0000-50543,SP14,P21,G4,26-Jun-23,1649.25,118,Delivered
S0000-50545,SP14,P20,G5,26-Jun-23,1608.75,85,Cancelled
S0000-50550,SP15,P01,G6,26-Jun-23,1622.25,203,Delivered
S0000-50551,SP15,P01,G1,26-Jun-23,6475.5,810,Delivered
S0000-50556,SP15,P21,G5,26-Jun-23,157.5,13,Delivered
S0000-50559,SP16,P01,G2,26-Jun-23,787.5,79,Delivered
S0000-50560,SP16,P20,G4,26-Jun-23,9411.75,523,Delivered
S0000-50564,SP17,P03,G4,26-Jun-23,5251.5,329,Delivered
S0000-50568,SP17,P03,G4,26-Jun-23,1811.25,114,Delivered
S0000-50570,SP17,P08,G3,26-Jun-23,7260.75,1453,Delivered
S0000-50572,SP18,P17,G1,26-Jun-23,11574,429,Delivered
S0000-50576,SP18,P09,G2,26-Jun-23,2679.75,383,Delivered
S0000-50580,SP19,P20,G6,26-Jun-23,3017.25,144,Delivered
S0000-50585,SP20,P11,G5,26-Jun-23,1181.25,91,Delivered
S0000-50587,SP20,P04,G1,26-Jun-23,9609.75,801,Delivered
S0000-50590,SP20,P22,G4,26-Jun-23,3377.25,130,Delivered
S0000-50591,SP20,P01,G3,26-Jun-23,1914.75,175,Delivered
S0000-50593,SP21,P21,G2,26-Jun-23,17817.75,1371,Delivered
S0000-50595,SP21,P19,G2,26-Jun-23,5508,212,Delivered
S0000-50596,SP21,P16,G5,26-Jun-23,3300.75,166,Delivered
S0000-50598,SP21,P22,G5,26-Jun-23,5303.25,231,Delivered
S0000-50600,SP22,P01,G5,26-Jun-23,4371.75,486,Delivered
S0000-50605,SP22,P03,G1,26-Jun-23,8487,566,Delivered
S0000-50610,SP22,P09,G4,26-Jun-23,564.75,81,Delivered
S0000-50612,SP22,P08,G1,26-Jun-23,4997.25,1000,Delivered
S0000-50616,SP23,P08,G6,26-Jun-23,2634.75,527,Delivered
S0000-50617,SP23,P01,G1,26-Jun-23,3575.25,398,Delivered
S0000-50620,SP23,P06,G4,26-Jun-23,8300.25,639,Delivered
S0000-50624,SP23,P20,G5,26-Jun-23,8838,421,Delivered
S0000-50627,SP24,P21,G5,26-Jun-23,2549.25,213,Delivered
S0000-50630,SP24,P21,G3,26-Jun-23,195.75,14,Delivered
S0000-50633,SP25,P21,G1,26-Jun-23,1782,162,Delivered
S0000-50635,SP25,P13,G5,26-Jun-23,7287.75,608,Delivered
S0000-50637,SP25,P04,G5,26-Jun-23,5384.25,415,Delivered
S0000-50640,SP01,P13,G3,26-Jun-23,6707.25,746,Delivered
S0000-50641,SP01,P12,G2,26-Jun-23,4794.75,253,Delivered
S0000-50643,SP01,P13,G2,26-Jun-23,2544.75,425,Delivered
S0000-50646,SP03,P17,G6,26-Jun-23,135,15,Delivered
S0000-50650,SP03,P05,G6,26-Jun-23,10174.5,679,Delivered
S0000-50655,SP03,P22,G4,26-Jun-23,6484.5,342,Cancelled
S0000-50658,SP03,P13,G3,26-Jun-23,6734.25,963,Delivered
S0000-50662,SP04,P04,G6,26-Jun-23,13558.5,1507,Delivered
S0000-50666,SP04,P08,G1,26-Jun-23,744.75,58,Delivered
S0000-50670,SP04,P03,G1,26-Jun-23,117,8,Delivered
S0000-50673,SP04,P08,G4,26-Jun-23,3638.25,331,Delivered
S0000-50678,SP05,P16,G6,26-Jun-23,10161,1694,Delivered
S0000-50680,SP05,P13,G2,26-Jun-23,14649.75,2093,Delivered
S0000-50685,SP05,P11,G1,26-Jun-23,36,3,Delivered
S0000-50689,SP06,P21,G6,26-Jun-23,9378,626,Delivered
S0000-50692,SP06,P19,G1,26-Jun-23,3334.5,139,Delivered
S0000-50694,SP06,P04,G5,26-Jun-23,10048.5,1675,Delivered
S0000-50695,SP06,P22,G3,26-Jun-23,3516.75,186,Delivered
S0000-50698,SP06,P11,G4,26-Jun-23,4279.5,357,Delivered
S0000-50703,SP06,P01,G4,26-Jun-23,11799,984,Delivered
S0000-50707,SP06,P06,G5,26-Jun-23,9582.75,369,Delivered
S0000-50709,SP06,P21,G6,26-Jun-23,297,20,Delivered
S0000-50712,SP06,P12,G2,26-Jun-23,8433,402,Delivered
S0000-50715,SP06,P18,G5,26-Jun-23,7951.5,319,Delivered
S0000-50719,SP07,P18,G1,26-Jun-23,5874.75,235,Cancelled
S0000-50723,SP07,P15,G4,26-Jun-23,6066,380,Delivered
S0000-50724,SP08,P08,G3,26-Jun-23,4884.75,408,Delivered
S0000-50728,SP08,P19,G5,26-Jun-23,1811.25,73,Delivered
S0000-50732,SP08,P03,G5,26-Jun-23,8896.5,469,Delivered
S0000-50734,SP08,P13,G2,26-Jun-23,2382.75,265,Delivered
S0000-50737,SP08,P09,G5,26-Jun-23,6394.5,400,Cancelled
S0000-50742,SP08,P18,G1,26-Jun-23,10219.5,426,Delivered
S0000-50746,SP09,P16,G2,26-Jun-23,1512,216,Delivered
S0000-50751,SP09,P18,G3,26-Jun-23,9141.75,381,Delivered
S0000-50754,SP09,P13,G5,26-Jun-23,10948.5,1825,Delivered
S0000-50755,SP10,P08,G3,26-Jun-23,15774.75,1435,Delivered
S0000-50758,SP10,P20,G2,26-Jun-23,15219,1384,Delivered
S0000-50759,SP10,P22,G6,26-Jun-23,5910.75,329,Delivered
S0000-50762,SP10,P17,G1,26-Jun-23,9733.5,1391,Delivered
S0000-50765,SP10,P09,G1,26-Jun-23,9355.5,551,Delivered
S0000-50770,SP10,P13,G3,26-Jun-23,13968,1552,Delivered
S0000-50772,SP10,P02,G3,26-Jun-23,3519,207,Delivered
S0000-50774,SP11,P14,G1,26-Jun-23,668.25,48,Delivered
S0000-50778,SP11,P17,G3,26-Jun-23,12910.5,1845,Delivered
S0000-50782,SP11,P09,G5,26-Jun-23,12345.75,686,Delivered
S0000-50783,SP11,P17,G4,26-Jun-23,11238.75,1606,Delivered
S0000-50786,SP11,P11,G6,26-Jun-23,4898.25,377,Delivered
S0000-50789,SP12,P14,G3,26-Jun-23,2504.25,179,Delivered
S0000-50791,SP12,P09,G2,26-Jun-23,515.25,29,Delivered
S0000-50793,SP12,P10,G6,26-Jun-23,5060.25,267,Delivered
S0000-50794,SP14,P06,G2,26-Jun-23,1172.25,44,Delivered
S0000-50796,SP14,P21,G6,26-Jun-23,13493.25,964,Delivered
S0000-50798,SP14,P08,G1,26-Jun-23,17311.5,1574,Delivered
S0000-50799,SP14,P15,G6,26-Jun-23,8790.75,587,Delivered
S0000-50803,SP14,P05,G5,26-Jun-23,7294.5,456,Delivered
S0000-50805,SP14,P06,G2,26-Jun-23,5976,230,Delivered
S0000-50808,SP15,P14,G3,26-Jun-23,6266.25,369,Delivered
S0000-50809,SP15,P06,G6,26-Jun-23,17079.75,610,Delivered
S0000-50814,SP15,P03,G5,26-Jun-23,8541,534,Delivered
S0000-50816,SP15,P20,G4,26-Jun-23,3699,337,Delivered
S0000-50817,SP15,P05,G3,26-Jun-23,6039,432,Delivered
S0000-50822,SP15,P06,G4,26-Jun-23,9645.75,371,Delivered
S0000-50824,SP15,P09,G5,26-Jun-23,423,25,Delivered
S0000-50829,SP15,P10,G4,26-Jun-23,4124.25,243,Cancelled
S0000-50830,SP15,P16,G4,26-Jun-23,12597.75,2520,Delivered
S0000-50833,SP16,P15,G6,26-Jun-23,3807,254,Delivered
S0000-50838,SP16,P12,G3,26-Jun-23,4873.5,244,Cancelled
S0000-50840,SP16,P09,G1,26-Jun-23,1104.75,65,Delivered
S0000-50841,SP16,P15,G2,26-Jun-23,7465.5,467,Delivered
S0000-50844,SP17,P04,G6,26-Jun-23,1053,117,Delivered
S0000-50845,SP17,P20,G5,26-Jun-23,3831.75,320,Delivered
S0000-50846,SP17,P09,G6,26-Jun-23,5314.5,296,Delivered
S0000-50851,SP17,P18,G4,26-Jun-23,9499.5,380,Delivered
S0000-50852,SP17,P06,G3,26-Jun-23,14283,572,Delivered
S0000-50854,SP18,P13,G2,26-Jun-23,5163.75,646,Delivered
S0000-50857,SP19,P08,G2,26-Jun-23,1849.5,143,Delivered
S0000-50861,SP19,P01,G1,26-Jun-23,3181.5,290,Delivered
S0000-50862,SP19,P08,G1,26-Jun-23,4578.75,417,Delivered
S0000-50867,SP20,P19,G1,26-Jun-23,1860.75,75,Delivered
S0000-50872,SP20,P22,G2,26-Jun-23,5571,328,Cancelled
S0000-50876,SP20,P13,G2,26-Jun-23,1685.25,241,Delivered
S0000-50881,SP20,P17,G1,26-Jun-23,4977,830,Delivered
S0000-50886,SP20,P17,G3,26-Jun-23,10606.5,1179,Cancelled
S0000-50887,SP20,P08,G6,26-Jun-23,6765.75,616,Delivered
S0000-50890,SP20,P10,G6,26-Jun-23,6772.5,399,Delivered
S0000-50892,SP20,P05,G4,26-Jun-23,767.25,48,Delivered
S0000-50896,SP20,P15,G3,26-Jun-23,2610,164,Delivered
S0000-50899,SP20,P15,G4,26-Jun-23,4335.75,256,Delivered
S0000-50902,SP20,P22,G1,26-Jun-23,4945.5,248,Delivered
S0000-50903,SP21,P11,G5,26-Jun-23,8970.75,691,Delivered
S0000-50904,SP22,P22,G3,26-Jun-23,6432.75,358,Delivered
S0000-50905,SP22,P11,G2,26-Jun-23,74.25,8,Delivered
S0000-50907,SP22,P13,G3,26-Jun-23,2.25,1,Delivered
S0000-50912,SP22,P04,G6,26-Jun-23,5512.5,788,Delivered
S0000-50914,SP22,P15,G1,26-Jun-23,4054.5,226,Delivered
S0000-50916,SP23,P18,G1,26-Jun-23,5258.25,195,Delivered
S0000-50920,SP25,P06,G4,26-Jun-23,2715.75,105,Delivered
S0000-50921,SP25,P12,G2,26-Jun-23,9474.75,452,Cancelled
S0000-50925,SP25,P19,G4,26-Jun-23,6923.25,267,Delivered
S0000-50928,SP25,P18,G5,26-Jun-23,7530.75,314,Delivered
S0000-50933,SP25,P08,G4,26-Jun-23,184.5,17,Delivered
S0000-50934,SP01,P08,G5,27-Jun-23,6963.75,1161,Delivered
S0000-50937,SP02,P22,G5,27-Jun-23,3620.25,151,Delivered
S0000-50938,SP05,P15,G3,27-Jun-23,4369.5,243,Delivered
S0000-50943,SP05,P08,G1,27-Jun-23,5872.5,735,Cancelled
S0000-50948,SP06,P01,G5,27-Jun-23,3154.5,351,Delivered
S0000-50949,SP06,P13,G1,27-Jun-23,4842,485,Delivered
S0000-50950,SP06,P02,G4,27-Jun-23,4308.75,180,Delivered
S0000-50953,SP06,P04,G2,27-Jun-23,3550.5,254,Delivered
S0000-50956,SP06,P16,G1,27-Jun-23,12098.25,577,Delivered
S0000-50961,SP06,P09,G6,27-Jun-23,5746.5,958,Delivered
S0000-50964,SP07,P11,G5,27-Jun-23,3829.5,256,Delivered
S0000-50968,SP09,P16,G6,27-Jun-23,10127.25,461,Delivered
S0000-50972,SP09,P07,G4,27-Jun-23,834.75,42,Delivered
S0000-50973,SP09,P20,G3,27-Jun-23,4581,219,Delivered
S0000-50975,SP11,P20,G1,27-Jun-23,4333.5,217,Delivered
S0000-50979,SP12,P13,G5,27-Jun-23,11229.75,1021,Delivered
S0000-50983,SP14,P20,G3,27-Jun-23,1712.25,82,Delivered
S0000-50988,SP15,P12,G1,27-Jun-23,11108.25,445,Delivered
S0000-50992,SP15,P18,G4,27-Jun-23,12127.5,450,Delivered
S0000-50997,SP15,P21,G2,27-Jun-23,123.75,12,Delivered
S0000-51002,SP16,P06,G1,27-Jun-23,8401.5,601,Delivered
S0000-51004,SP17,P04,G4,27-Jun-23,5105.25,365,Delivered
S0000-51006,SP17,P10,G1,27-Jun-23,7485.75,681,Delivered
S0000-51008,SP18,P04,G2,27-Jun-23,8214.75,685,Delivered
S0000-51013,SP18,P03,G1,27-Jun-23,6025.5,431,Delivered
S0000-51018,SP18,P20,G1,27-Jun-23,11043,553,Delivered
S0000-51023,SP18,P17,G3,27-Jun-23,8129.25,313,Delivered
S0000-51025,SP19,P02,G6,27-Jun-23,7103.25,309,Delivered
S0000-51029,SP19,P21,G1,27-Jun-23,8790.75,628,Delivered
S0000-51032,SP20,P06,G4,27-Jun-23,14008.5,1001,Delivered
S0000-51033,SP20,P21,G2,27-Jun-23,7449.75,533,Delivered
S0000-51035,SP20,P15,G2,27-Jun-23,117,8,Delivered
S0000-51039,SP20,P09,G5,27-Jun-23,2405.25,344,Delivered
S0000-51044,SP21,P16,G4,27-Jun-23,8518.5,388,Delivered
S0000-51046,SP22,P06,G1,27-Jun-23,2362.5,148,Delivered
S0000-51049,SP22,P11,G2,27-Jun-23,2697.75,180,Delivered
S0000-51052,SP22,P09,G1,27-Jun-23,3489.75,582,Delivered
S0000-51057,SP22,P06,G5,27-Jun-23,6556.5,410,Delivered
S0000-51058,SP24,P09,G6,27-Jun-23,1086.75,182,Delivered
S0000-51063,SP24,P22,G4,27-Jun-23,6545.25,273,Delivered
S0000-51065,SP25,P03,G5,27-Jun-23,9929.25,621,Delivered
S0000-51067,SP01,P15,G5,27-Jun-23,1557,92,Delivered
S0000-51068,SP01,P17,G6,27-Jun-23,11274.75,1880,Delivered
S0000-51069,SP01,P13,G2,27-Jun-23,3179.25,455,Delivered
S0000-51072,SP01,P21,G2,27-Jun-23,8856,554,Cancelled
S0000-51073,SP02,P07,G1,27-Jun-23,4353.75,335,Delivered
S0000-51076,SP03,P14,G1,27-Jun-23,1253.25,84,Delivered
S0000-51077,SP03,P19,G4,27-Jun-23,8354.25,349,Delivered
S0000-51078,SP03,P19,G6,27-Jun-23,4963.5,216,Delivered
S0000-51080,SP04,P11,G2,27-Jun-23,2245.5,173,Delivered
S0000-51081,SP04,P02,G3,27-Jun-23,2981.25,166,Delivered
S0000-51085,SP05,P21,G4,27-Jun-23,3602.25,241,Delivered
S0000-51090,SP05,P04,G1,27-Jun-23,7110,790,Delivered
S0000-51094,SP05,P20,G2,27-Jun-23,342,29,Delivered
S0000-51098,SP05,P15,G6,27-Jun-23,4722.75,315,Delivered
S0000-51102,SP05,P02,G3,27-Jun-23,8250.75,413,Delivered
S0000-51103,SP05,P11,G1,27-Jun-23,1372.5,125,Delivered
S0000-51104,SP05,P03,G2,27-Jun-23,344.25,20,Delivered
S0000-51109,SP05,P08,G6,27-Jun-23,5159.25,397,Delivered
S0000-51112,SP05,P06,G1,27-Jun-23,3165.75,118,Delivered
S0000-51113,SP05,P19,G2,27-Jun-23,2076.75,80,Delivered
S0000-51117,SP06,P05,G1,27-Jun-23,5582.25,399,Delivered
S0000-51119,SP06,P06,G1,27-Jun-23,12192.75,452,Delivered
S0000-51120,SP06,P13,G1,27-Jun-23,864,108,Delivered
S0000-51121,SP06,P18,G6,27-Jun-23,6853.5,286,Delivered
S0000-51126,SP07,P08,G3,27-Jun-23,9578.25,685,Delivered
S0000-51130,SP07,P09,G6,27-Jun-23,4443.75,278,Delivered
S0000-51131,SP07,P19,G4,27-Jun-23,2106,85,Delivered
S0000-51136,SP07,P19,G5,27-Jun-23,945,42,Delivered
S0000-51141,SP07,P21,G2,27-Jun-23,5881.5,421,Delivered
S0000-51142,SP08,P11,G6,27-Jun-23,4446,405,Delivered
S0000-51145,SP08,P16,G5,27-Jun-23,2090.25,419,Delivered
S0000-51150,SP08,P08,G6,27-Jun-23,2497.5,209,Delivered
S0000-51155,SP08,P14,G2,27-Jun-23,3582,256,Delivered
S0000-51158,SP08,P14,G6,27-Jun-23,1937.25,139,Delivered
S0000-51163,SP08,P15,G6,27-Jun-23,4119.75,243,Delivered
S0000-51168,SP08,P09,G4,27-Jun-23,1518.75,95,Delivered
S0000-51169,SP09,P19,G5,27-Jun-23,2238.75,98,Delivered
S0000-51170,SP09,P21,G2,27-Jun-23,10158.75,726,Delivered
S0000-51173,SP09,P13,G4,27-Jun-23,6781.5,848,Delivered
S0000-51178,SP10,P01,G4,27-Jun-23,5816.25,485,Delivered
S0000-51182,SP10,P05,G5,27-Jun-23,4308.75,270,Delivered
S0000-51183,SP11,P03,G4,27-Jun-23,8583.75,537,Delivered
S0000-51185,SP11,P07,G2,27-Jun-23,582.75,37,Delivered
S0000-51188,SP11,P12,G2,27-Jun-23,4992.75,227,Delivered
S0000-51189,SP11,P01,G2,27-Jun-23,2547,213,Delivered
S0000-51190,SP12,P15,G5,27-Jun-23,4639.5,290,Delivered
S0000-51194,SP12,P03,G1,27-Jun-23,9810,578,Delivered
S0000-51199,SP12,P14,G6,27-Jun-23,306,20,Delivered
S0000-51200,SP12,P18,G1,27-Jun-23,5323.5,198,Delivered
S0000-51201,SP12,P04,G1,27-Jun-23,11790,1685,Delivered
S0000-51204,SP12,P18,G4,27-Jun-23,3987,148,Cancelled
S0000-51209,SP13,P04,G4,27-Jun-23,3172.5,397,Delivered
S0000-51211,SP13,P18,G1,27-Jun-23,6968.25,291,Delivered
S0000-51212,SP14,P05,G6,27-Jun-23,5260.5,376,Delivered
S0000-51216,SP14,P19,G1,27-Jun-23,924.75,36,Delivered
S0000-51220,SP14,P17,G2,27-Jun-23,14087.25,1761,Delivered
S0000-51221,SP14,P07,G5,27-Jun-23,4983.75,333,Delivered
S0000-51225,SP14,P04,G2,27-Jun-23,3712.5,619,Delivered
S0000-51226,SP15,P22,G6,27-Jun-23,2369.25,119,Delivered
S0000-51229,SP15,P18,G4,27-Jun-23,6743.25,270,Delivered
S0000-51230,SP15,P08,G2,27-Jun-23,7906.5,719,Delivered
S0000-51233,SP15,P12,G6,27-Jun-23,1143,61,Delivered
S0000-51235,SP15,P14,G1,27-Jun-23,5544,396,Delivered
S0000-51237,SP15,P09,G1,27-Jun-23,2027.25,120,Delivered
S0000-51242,SP16,P08,G2,27-Jun-23,13700.25,1054,Delivered
S0000-51243,SP16,P19,G5,27-Jun-23,2182.5,91,Delivered
S0000-51244,SP16,P11,G1,27-Jun-23,6918.75,533,Delivered
S0000-51245,SP16,P20,G4,27-Jun-23,13171.5,1098,Delivered
S0000-51248,SP16,P18,G1,27-Jun-23,6855.75,275,Delivered
S0000-51249,SP17,P05,G2,27-Jun-23,3208.5,214,Delivered
S0000-51253,SP17,P09,G3,27-Jun-23,3636,202,Delivered
S0000-51256,SP17,P12,G2,27-Jun-23,2238.75,118,Delivered
S0000-51260,SP17,P12,G6,27-Jun-23,10068.75,530,Delivered
S0000-51262,SP18,P07,G6,27-Jun-23,6747.75,450,Delivered
S0000-51266,SP19,P10,G3,27-Jun-23,6216.75,328,Delivered
S0000-51271,SP19,P15,G6,27-Jun-23,5454,303,Delivered
S0000-51272,SP19,P19,G2,27-Jun-23,4083.75,164,Delivered
S0000-51274,SP20,P21,G3,27-Jun-23,7121.25,509,Delivered
S0000-51277,SP20,P13,G3,27-Jun-23,3042,338,Delivered
S0000-51281,SP20,P11,G5,27-Jun-23,8226,686,Delivered
S0000-51286,SP20,P10,G5,27-Jun-23,4410,276,Delivered
S0000-51290,SP20,P05,G6,27-Jun-23,9272.25,580,Delivered
S0000-51291,SP20,P05,G6,27-Jun-23,13639.5,803,Delivered
S0000-51295,SP20,P13,G1,27-Jun-23,6450.75,1076,Cancelled
S0000-51300,SP20,P09,G1,27-Jun-23,6743.25,397,Delivered
S0000-51304,SP20,P18,G1,27-Jun-23,8228.25,330,Delivered
S0000-51307,SP20,P15,G1,27-Jun-23,8898.75,524,Delivered
S0000-51312,SP20,P08,G5,27-Jun-23,11925,918,Delivered
S0000-51313,SP21,P16,G2,27-Jun-23,3190.5,639,Delivered
S0000-51316,SP21,P05,G5,27-Jun-23,1867.5,125,Delivered
S0000-51319,SP22,P19,G6,27-Jun-23,1275.75,52,Delivered
S0000-51324,SP22,P04,G3,27-Jun-23,3442.5,574,Delivered
S0000-51329,SP22,P17,G2,27-Jun-23,366.75,53,Delivered
S0000-51334,SP22,P07,G4,27-Jun-23,2596.5,186,Delivered
S0000-51337,SP22,P06,G5,27-Jun-23,6410.25,257,Delivered
S0000-51341,SP22,P04,G1,27-Jun-23,6563.25,1094,Delivered
